audio_segment,embedding
1157_segment0.wav,2.1990497 1.9587492 3.3925807 2.5102823 1.7749659 1.6787692 3.9620705 2.5273225 2.8505936 3.6864405 2.7001295 2.8913605 1.644468 2.5927649 2.743309 1.88004 1.9495478 2.9926682 2.4855351 2.6423097 3.70232 2.5377648 1.279693 3.293682 2.7106504 3.7997782 2.8304093 3.8325841 3.3494298 2.4551044 2.289327 2.135179 1.0252577 2.986534 1.4764194 1.2003438 1.8504438 3.1824102 3.2188644 3.4650118 2.2547705 2.8070557 1.878788 3.2016344 2.608554 1.5924157 3.4998863 1.6231416 2.545485 3.4606943 2.1103866 1.5702819 1.8970832 2.5497348 1.3375534 2.243841 2.727183 3.9675653 1.8712434 1.1105465 2.7945938 2.5570893 3.141258 1.3829541 3.874315 2.392792 0.3120129 2.7744472 1.992005 1.9484963 0.54646343 3.3043716 1.922462 2.48518 1.9804317 1.9407269 2.34333 2.1168008 3.2839186 1.9786271 2.2717974 3.9769955 1.8170694 3.1889637 2.7390158 1.7034179 2.5730789 2.4607801 2.8974085 1.0377897 2.348306 3.1389103 2.3804586 1.4165468 2.2113292 1.5984279 2.5616035 2.4979208 3.1608915 2.942624 2.3412402 1.7484136 1.7062483 1.0858657 3.9926777 2.8642025 2.9433806 2.7982237 1.5401112 3.2065485 0.97092825 3.9131773 2.890474 2.9084551 3.4932826 2.4261522 3.6838863 1.6837811 1.9493905 2.5834873 2.7949953 2.4397318 2.2992597 2.7874682 2.3708055 4.423459 3.5361784 2.3637037 2.4774795 2.725602 1.619051 2.1444948 3.3539426 2.7861736 1.061396 3.0038643 2.0297234 3.1284084 1.7500745 2.507327 1.2867185 3.7871625 2.3308978 1.2926792 1.8702475 3.0700047 1.8387746 1.3315264 1.5864283 2.4843118 2.1856594 3.810281 4.2532854 2.9848478 2.4911673 2.2199001 1.6343518 1.8190695 2.5087216 2.583217 1.5037022 2.9394004 3.444645 1.6116161 0.6244534 1.5396093 1.4067149 1.7898849 1.9975406 2.8399258 1.5621423 1.9795848 3.0813944 1.6853924 2.57535 3.089855 1.5632087 0.7446137 2.565245 3.4190187 2.471929 1.4613414 0.84059805 2.2456877 2.7431252 3.854201 1.9139818 2.472354 3.1547468 2.2459507 2.4547691 2.5160306 3.6067731 3.4431636 2.3901904 2.0463293 1.8561984 0.586679 1.3586478 3.147562 0.72268397 3.7649326 3.2267373 1.1970491 2.5044868 1.5764232 2.077031 1.5580317 2.3946059 2.9692776 2.3332307 4.14447 2.5594738 3.3470974 1.7517639 2.6886663 3.1293046 3.1078253 1.8189507 3.1082437 1.8312974 2.998029 3.5616648 1.3427798 0.7642234 0.88806033 0.5839854 2.3823702 2.0731876 1.9501104 2.0674293 2.7932177 1.7239333 1.3733374 2.1378348 3.598159 3.4738216 2.1950963 3.3284037 1.6235167 2.284222 2.2750967 2.9245436 0.73863477 2.09182 2.2584033 1.8957014 4.4463887 2.3424344 4.1842723 2.763959 1.4877253 1.4773517 2.9693305 2.203625 1.7619985 1.8342113 1.8372825 3.5761092 1.958127 3.0178642 2.3403506 1.9309673 1.3920784 2.0680983 2.360861 3.6214406 3.3683584 2.8278933 4.310267 2.1545193 1.7980266 0.94375205 1.963345 2.1431441 1.6157037 2.9543774 2.1270335 3.2973855 1.7764398 2.5688667 1.6167642 1.9601876 1.5307635 2.3636904 1.846584 2.0096827 1.2987949 1.6987619 2.7005243 1.5982088 1.7176996 1.0941466 2.9877784 1.1478553 3.0520327 1.8049186 2.3861187 1.317537 4.0829434 2.3664544 2.3783386 2.3422358 2.3539479 2.3398972 4.193538 2.6019382 1.6148976 2.0471277 3.4633052 1.8648726 0.34148106 3.3858607 1.4907252 2.8145401 2.7985685 2.9776976 2.2369006 2.77199 0.6700613 3.3049889 2.5866468 4.547013 1.298833 3.6372547 2.4691496 2.5022142 1.9496766 1.7807465 3.2373302 1.7345239 2.3676162 1.836785 2.9364395 3.875851 1.5294186 1.9109217 1.69022 2.4993532 2.8039532 2.1889763 2.3945825 1.1281372 1.7517681 1.8631569 0.6402257 1.4648867 2.2586992 1.2673981 2.7992344 1.2323211 2.105497 2.7806218 1.9786228 3.1664698 3.2343798 3.538348 2.1778822 3.705126 1.6041418 3.011492 2.879151 2.6701024 0.4354948 3.1311083 1.9533385 2.2466166 1.8305287 2.9188159 3.410619 1.873429 4.484716 1.0382079 1.5521941 3.2508638 1.9277226 2.4784462 3.0085602 1.6808959 1.7493443 2.248016 1.8144304 2.7166612 1.3071101 4.0432577 2.1660802 2.2783864 2.1526377 3.17825 3.5250168 1.8045648 1.2005298 0.50557804 1.3810974 2.6058996 3.2099822 0.781915 2.6012135 2.6937494 2.8804922 4.5716624 2.83441 2.8892689 2.1759477 3.0819025 3.292016 2.2505186 1.8510041 1.5456653 4.110991 1.2541754 2.5258787 2.2270114 4.6718407 1.51252 1.2735187 1.6249709 3.7109263 2.749708 1.2234052 3.2310152 2.4094393 1.8724881 1.8476316 1.7560681 1.9083352 0.8398812 2.7494671 4.72543 1.0613934 2.5873773 1.3144861 3.234403 2.2895167 1.1183413 2.1857522 2.2324514 0.7297434 1.5934905 3.473773 1.4351307 2.5370166 4.2820487 2.762213 4.0697656 2.3072064 1.8079361 2.2318823 2.2656486 3.509203 2.1688564 1.2578883 1.9887404 1.1983579 3.05639 1.7311283 2.082242 1.237861 2.581649 2.3090184 3.3666935 3.2804995 2.1011841 2.5806797 1.0831844 3.1429937 1.1274016 2.6725276 2.6732903 3.1622696 1.6218506 1.8072181 2.2053084 1.6927232 1.8247417 1.7382759 1.8858413 1.3521303 3.6476252 2.5253894 0.9031839 1.2790512 2.5657966 0.60608274 1.4818202 1.5574578 0.97110254 1.4620934 2.6054008 1.2434143 2.475254 1.637992 1.2215974 2.3136683 2.4457033 2.7836208 3.1582816 2.4583867 2.9015954 3.3801916 2.6233075 3.0787375 4.0648046 3.6674252 2.8196905 2.1720848 0.41675255 4.277616 1.7728982 2.0401762 3.004048 3.2447968
1157_segment1.wav,2.2955348 1.9615974 3.4196806 2.515034 1.7725025 1.7626776 4.1150537 2.4543538 2.8856325 3.704223 2.6113534 2.757183 1.6135677 2.7686355 2.6295943 2.0260642 2.0103328 3.000848 2.6323612 2.7452414 3.6027257 2.6097333 1.5083847 3.502918 2.6678839 3.9433582 2.8315055 4.090653 3.022124 2.4431388 2.2486222 1.9705544 0.97589654 3.1195076 1.8338934 1.3466 2.1659307 3.339698 3.2743807 3.5998535 2.1979926 2.8803194 1.8797053 3.200735 2.655698 1.6181656 3.59779 1.9093484 2.5638816 3.3498068 2.1607392 1.57625 1.8618351 2.6568377 1.2702241 2.0704663 2.467803 3.9744418 1.9984198 1.2585891 2.7759984 2.538714 3.2385767 1.4110179 3.8359072 2.3449469 0.29140285 2.9113016 2.0406432 1.6781193 0.6081345 3.1887894 1.7457852 2.5308745 1.9508758 2.0175412 2.417638 1.9876744 3.212261 2.0978353 2.4043746 3.672294 1.769434 3.0821 2.6477811 1.6668895 2.6315982 2.6038482 2.9324615 1.0917342 2.4743805 3.0744307 2.645548 1.4432966 2.404689 1.511055 2.5152307 2.5112247 3.1072235 2.8257973 2.3313155 1.7284198 1.717477 1.1105901 4.092935 2.868841 2.718642 2.8333185 1.6285065 3.2108686 1.0118083 3.996918 2.7530987 2.9878044 3.4917755 2.2508812 3.6854 1.6322206 1.7752051 2.7604373 2.9842727 2.2636561 2.3012486 2.9748642 2.5058894 4.269419 3.8251793 2.340561 2.5613427 2.5591156 1.6062361 2.0845613 3.4749925 2.8145106 0.9817254 2.943537 2.1735528 3.1055443 1.9285941 2.5158603 1.4185864 3.8070376 2.3733652 1.3155111 1.916891 3.0172794 1.7469732 1.3898989 1.5164555 2.4557636 2.0911865 3.8122232 4.3792253 2.9716475 2.5395238 2.316641 1.590365 2.2172756 2.498412 2.5272944 1.3812851 3.1294692 3.5247514 1.5131998 0.60325474 1.4957777 1.342011 1.7975899 1.9419638 3.1346016 1.6935061 2.0265617 3.0044603 1.8480293 2.7514632 3.0734026 1.6655859 0.7425649 2.6868055 3.1607025 2.5751443 1.5483807 1.0915549 2.2104318 2.7248259 3.9281752 2.0854878 2.5324268 3.1308463 2.3036122 2.517081 2.2512262 3.5286725 3.4304907 2.454255 2.0614233 1.9766554 0.6208046 1.2188257 3.0708408 0.7377661 3.8106918 3.3424253 1.2276541 2.488395 1.6549997 2.1842825 1.5934383 2.3566663 3.0738614 2.461816 3.8207986 2.484023 3.473655 2.0539997 2.7891073 3.055671 3.0427177 1.9259816 3.2371824 1.8229319 3.0889876 3.4433315 1.2219203 0.7659416 1.048452 0.63739765 2.4709318 2.233398 2.0136158 2.0669377 2.8636024 1.5647936 1.3569732 2.2804239 3.7408915 3.532122 2.1487367 3.4848344 1.6466888 2.3556826 2.1577442 2.8666735 0.6766574 2.1944187 2.2975779 1.938075 4.4024024 2.491109 4.1975803 2.6860046 1.5818805 1.4010777 3.048789 2.1693847 1.6245495 2.1494958 1.8645358 3.595927 1.8622242 3.0844486 2.338649 1.918914 1.3525915 1.9803983 2.4990096 3.6355212 3.5213947 2.8060005 4.1700764 2.2883027 1.9241761 0.879668 2.1124172 2.292696 1.5666184 2.9771922 2.1059663 3.2747438 1.6287394 2.5702796 1.7299813 1.9873209 1.691526 2.3909972 1.7364315 1.9994625 1.3111511 1.8379666 2.4327219 1.6529922 1.8095506 1.2466979 3.1641657 1.1294986 2.8422956 1.8292136 2.345757 1.366785 3.9680507 2.3974407 2.4376924 2.3241134 2.5039704 2.5083394 4.3264575 2.3595328 1.5477036 2.0875945 3.4468024 2.046812 0.39290762 3.5002086 1.5955424 2.7832558 2.7018363 3.0356228 2.244776 2.911625 0.5983557 3.2791595 2.748669 4.4549985 1.2690997 3.5095499 2.7280378 2.4423356 1.9238926 1.7408699 3.4329207 1.6472368 2.3631978 1.8655348 3.0672133 3.9802856 1.5995135 1.7455033 1.6263517 2.4853818 2.9788716 2.106852 2.3570757 1.0475765 1.9389062 1.9085002 0.6399043 1.4203805 2.1531596 1.507264 2.8085318 1.4802079 2.0921235 2.6641455 2.1434457 3.1767826 3.354747 3.47766 2.2559855 3.8618288 1.6817575 3.166878 2.674758 2.718838 0.5643999 3.1843004 1.9953026 2.0491784 1.8480506 3.1169386 3.2957342 1.9605813 4.2404156 1.1656147 1.5335332 3.489725 1.9412726 2.8166256 3.0402107 1.6629658 1.7391282 2.3214343 1.9436682 2.4752176 1.228206 4.304507 2.2422311 2.2138264 2.030516 3.0330527 3.0798247 1.807566 1.2563611 0.63173985 1.4665542 2.5540369 3.380419 0.8998754 2.5569456 2.9804554 3.1826553 4.534648 2.9849625 2.5137093 2.6404219 3.04995 3.2987413 2.3867738 1.8618447 1.5503807 4.092217 1.2347258 2.505665 2.2206962 4.799812 1.5255259 1.1585097 1.6538435 3.7723796 2.8031778 1.1908594 3.2404697 2.4021766 1.9797686 2.0385175 1.6587387 1.9817647 0.84886867 2.749072 4.5137973 0.9879675 2.4069326 1.191069 3.3148634 2.5177808 0.9685342 2.2821953 2.2215297 0.70465463 1.7216444 3.41767 1.4337411 2.4335492 4.3518 2.682131 4.0509124 2.4979057 1.7563783 2.5087588 2.073683 3.3502216 2.4767315 1.5418757 2.1982744 1.2361416 2.8656256 1.759874 2.243715 1.2170818 2.634359 2.4847114 3.2259023 3.2828887 1.8948432 2.8230686 1.0462734 2.9813 1.0654159 2.671326 2.6481879 3.2328987 1.5119029 1.771515 2.2513928 1.670894 2.1356394 1.7958108 1.8350357 1.3064213 3.5520136 2.5401864 0.8730679 1.3217499 2.6861818 0.80026 1.5519983 1.440818 0.89079523 1.5705947 2.6769266 1.1773133 2.4544384 1.7155889 1.4926621 1.9619416 2.543281 2.688012 3.041417 2.497152 2.9006531 3.4552639 2.9684677 3.19516 4.023944 3.8236406 2.9394214 2.2427142 0.5669646 4.5278955 1.8124084 1.7473245 2.8724768 3.3513749
1157_segment2.wav,2.0037982 1.7714206 3.7374218 2.6960812 1.6070687 1.8021555 4.74845 2.4277894 2.7746656 3.7826767 3.084432 2.7522562 1.6623926 2.6214163 2.8400269 2.2121053 1.8879923 2.7890034 2.9760587 2.7575216 3.6787765 2.3239093 1.3299831 3.6889608 2.3964772 4.1865287 2.6133854 4.2364316 2.718541 2.6467052 2.3663197 1.8755137 0.9758467 3.0742266 2.276679 1.3615484 2.4981186 3.8785603 3.5566123 3.8849337 2.2760065 2.7616866 1.8631411 3.2376893 2.859545 1.6795707 3.638306 2.1694286 2.6236951 2.6114695 2.1474824 1.5195814 2.1774504 2.9926167 1.4250094 1.9293103 2.3404446 3.5736532 2.2487645 1.1293052 2.7921827 2.498193 3.2211761 1.66569 3.8272858 2.563601 0.18998735 3.2715046 2.0092008 1.7114868 0.5193272 2.7642279 1.2517289 2.5455163 2.3917172 1.8420178 2.3519838 1.8801488 3.3138597 2.0998213 2.5606644 3.6214225 1.7120775 2.787894 2.7296152 1.8198943 2.9020882 2.7992144 3.163294 1.0824944 2.2425187 3.3143466 2.80749 1.5257549 2.652901 1.6956887 2.5076568 2.3866875 3.2052977 2.222135 2.3639219 1.981794 1.8096954 1.1715016 4.3094983 2.8391254 2.761922 2.7549264 1.568027 3.4462624 0.8561156 4.150047 2.4838035 3.0338566 4.0044236 2.3239567 3.6728752 1.7726227 1.6329445 3.2690039 3.1512806 2.1560452 2.3975217 3.3161964 2.785245 3.584305 4.2110753 2.5429056 2.5440636 2.5139377 2.0383923 2.1627593 3.9106734 3.243063 0.7114807 3.2151377 2.2816298 2.740639 1.7780004 2.545895 1.673011 3.6765337 2.3572752 1.1872524 1.7515656 3.4912128 1.7858915 1.598971 1.6073958 2.6615746 2.1150143 3.80149 4.5779996 3.1794364 2.4940336 2.404001 1.5512539 2.212238 2.2565804 2.5546021 1.3572927 3.1654274 3.4582326 1.3751384 0.4843478 1.0489732 1.421511 1.8404588 1.7958888 3.03636 1.7788668 2.046684 3.296403 2.2033713 2.8436756 3.2650106 1.5587541 0.68227607 2.6663918 2.8239927 2.7301683 1.2731723 1.589017 2.4071128 2.6570375 4.396052 2.2816088 2.662454 2.8715293 2.437717 2.6915667 2.0576735 3.7444174 3.3999646 2.6853704 2.4982052 1.9357101 0.6103057 1.60501 2.7947855 0.9877251 3.6048172 3.369129 1.1703329 2.4845493 1.7060841 2.427736 1.4892205 2.5685377 3.3154323 2.4063554 3.9734116 2.4768136 3.5136502 2.2612643 2.7827666 3.218654 2.99462 2.307884 3.7173977 1.6600715 3.1206367 3.0563278 1.0676333 0.82602364 1.0916222 0.6335761 2.564864 2.4202502 1.8242172 2.2788856 2.7493112 1.487008 1.3539127 2.250006 3.7427766 3.276602 2.0599203 3.3996198 1.5532537 2.5118527 2.1085532 3.0033138 0.6078316 1.9818934 2.5321763 1.8121605 4.435491 2.637127 4.2046866 2.7529733 1.8746476 1.3893567 3.1217182 2.7234223 1.4748392 2.2919142 1.7381307 3.7575924 1.9703879 3.4054697 2.2721808 1.6316942 1.405263 1.8970289 2.1924667 3.9615233 3.6857407 2.9726145 3.4976428 2.2759163 1.8345658 0.9716329 2.7858431 2.1390536 1.6802186 3.1285067 2.0644047 3.29428 1.3261497 2.8573573 1.8491492 2.4133127 1.7539202 2.4270608 1.9066877 1.8993491 1.6352333 1.9078197 2.042802 1.6989745 1.9566633 1.3993562 3.5178463 0.8748362 2.8667765 1.769741 1.9791542 1.4430698 3.837106 2.4012973 2.5426254 2.264356 2.3831642 2.4188395 4.4032006 2.460725 1.5511532 2.2059996 3.161575 2.1542814 0.44825456 3.5129325 1.8620907 2.843071 3.171075 2.9671261 2.5791733 3.3115396 0.3478702 3.200965 3.0466273 5.0139184 1.418768 3.2507563 2.9203422 2.631008 1.9565301 1.8570228 3.5677643 1.6811237 2.4016988 1.9253293 3.4199038 4.6005025 1.5545439 1.5359182 1.5541253 2.388077 3.3020551 2.1166356 2.3661168 1.1893924 1.8681477 1.9540957 0.6098801 1.7781676 2.1158173 1.7513517 3.0149221 1.2575794 2.113465 2.0960276 2.142847 3.1096342 3.505522 3.2345917 2.3211367 4.0755854 1.766717 3.1860702 2.5486534 2.6631973 0.7156815 3.2505722 2.0967026 2.0109813 1.7462763 3.181817 3.4321816 1.8331642 3.5958862 1.0769423 1.5643646 3.842147 2.2172008 2.9239817 3.3921506 1.6137244 1.6079254 2.5144942 2.6039445 2.4144218 1.2376136 4.8160343 2.1680195 2.2484725 1.9323312 2.9221623 3.1832142 2.0761101 1.2738305 0.8911213 1.2864329 2.5310094 3.7724676 1.064528 2.4635925 3.2795496 3.3108444 4.325566 3.3793805 2.278172 2.8645446 3.2498534 3.3017352 3.0584145 2.1543243 1.4862446 4.3558908 1.0640943 2.7982466 2.477204 5.4063797 1.5093888 1.209451 1.8023176 4.002492 2.8869298 0.92909217 3.3515484 2.3519757 2.1628706 1.9839101 1.9149147 1.824267 1.0591911 2.4680297 3.5717351 0.94180536 1.8891597 1.2995242 3.4437516 2.978834 0.86403084 2.1243742 2.0965188 0.72695524 1.9262353 3.0083742 1.3276712 2.4420059 4.3826776 2.8633053 4.0399384 2.4898326 1.7685775 3.060283 2.1718898 3.4607875 2.3238924 1.4661536 2.6293077 1.3116906 2.6020393 1.8274149 2.7481558 1.2362199 2.7821162 2.8678188 2.8493264 3.727026 1.6665187 2.987141 0.84057397 3.4445412 1.1252619 2.5151489 2.6162398 3.365145 1.5455418 2.3191528 2.2594535 1.7650822 2.3456798 1.7542005 1.6314034 1.3669319 3.8713274 2.5841942 0.81621474 1.5948329 2.5814745 1.0384433 1.4710273 1.3771724 0.7546621 1.4350966 2.9065344 1.0964396 2.0065398 1.9521865 1.785683 1.5719057 2.6188753 3.0942757 3.1353197 2.6639946 3.2742908 3.5525463 2.7655592 3.4407842 3.2897074 4.30862 2.8968666 2.3253841 0.66887015 4.6051993 1.9482905 1.8498293 2.959214 3.7542858
1157_segment3.wav,2.1527195 1.9722733 3.585451 2.8843088 1.89301 1.7874347 4.241074 2.3500307 2.9023256 3.7022808 3.0672042 2.7584188 1.6263194 2.7733078 3.0958967 1.9756227 1.9722716 3.040385 3.0175266 2.799443 3.4999406 2.2063766 1.3763975 3.695712 2.430684 3.9095545 2.7612936 4.260401 2.7437732 2.5695748 2.288032 2.0862725 0.93623394 3.1266782 2.5139923 1.3612251 2.5028584 3.6894677 3.3774517 3.6623316 2.31568 2.7634933 1.7558306 3.2081087 2.6585038 1.6821765 3.577571 1.9627362 2.453396 2.9341326 2.1837654 1.7000055 2.4345217 2.690201 1.3719422 2.1009934 2.4078052 3.9915788 2.1452484 1.10823 2.8660834 2.5198905 3.417713 1.6601857 3.7674806 2.5982718 0.3380293 3.1385167 1.8221674 1.783543 0.55644184 3.0707905 1.2131994 2.519044 2.0346432 1.7956556 2.3391128 1.8985771 3.2102795 1.9412822 2.6263447 3.616944 1.812141 2.8438337 2.7657225 1.4927889 2.6146653 2.596927 2.982094 1.0823967 2.2967763 3.2047539 2.6666305 1.4085904 2.5614254 1.6928407 2.5178347 2.4576645 3.163165 2.4709058 2.4978878 1.890721 1.6032454 1.1246432 4.3543124 2.9351232 2.731665 2.8669713 1.6408743 3.5377905 1.0240637 3.9887762 2.5560129 2.8058424 3.744037 2.088306 3.498231 1.8851908 1.8052965 3.6389122 2.8131802 1.9529535 2.457503 3.2030344 2.6566002 3.5750968 4.1024294 2.357325 2.3134406 2.5898411 2.1046855 2.2381814 3.8329132 2.942126 0.5977641 3.213853 2.1793783 2.9534864 1.8224573 2.3852322 1.5319964 3.7127495 2.2757957 1.1496176 1.7476956 3.0561874 1.5404099 1.758717 1.5927316 2.6712437 2.1137052 3.6950996 4.4797378 2.9852488 2.5732203 2.6528223 1.7414775 2.2809854 2.1445887 2.4025462 1.272717 3.2586405 3.479789 1.4655603 0.5958045 1.1145564 1.4326557 1.8560845 1.9370695 2.8041613 1.8552159 2.0048258 3.266935 2.1501758 3.0528953 3.1615908 1.6141142 0.4916102 2.6703708 2.9888868 2.6003482 1.3991255 1.6328231 2.5694323 2.5229323 4.487683 2.2069747 2.5650759 3.0207222 2.465679 2.405112 2.0383856 3.4768183 3.3964756 2.6974573 2.2279494 1.783871 0.49425176 1.9402175 2.865245 0.85983443 3.6422708 3.1352255 1.1421206 2.6317937 1.759467 2.5190003 1.505406 2.463576 3.259307 2.3866985 4.087941 2.3081672 3.4673958 2.2305777 2.7414799 3.1178572 2.77368 2.3063917 3.5102236 1.6232296 3.2553976 3.0823658 1.0332148 1.0535827 1.098563 0.7864031 2.6307626 2.187246 1.8218347 2.116709 2.7537262 1.4258219 1.3575568 2.359458 3.783219 3.2975674 2.1296828 3.274519 1.5398855 2.490208 1.9900459 2.8683245 0.6487535 2.2663934 2.3545148 2.0033946 4.3245606 2.4850295 4.124232 2.753412 1.8879972 1.4417434 2.955371 2.397973 1.5252098 2.210624 1.699243 3.617015 1.9291831 3.1135018 2.2365096 1.7547182 1.4715446 1.9308481 2.2874637 3.8165293 3.4917173 2.9113827 4.085093 2.3686435 1.7519268 0.9291282 2.6559365 2.3220768 1.7839454 2.8747845 2.1264846 3.3687403 1.336925 2.771529 1.7754084 2.293205 1.2138016 2.3680747 2.038921 2.0358262 1.4934349 2.0650928 2.1640937 1.7915415 2.2556643 1.46045 3.1953723 1.0269264 2.6140916 1.7474141 2.1694977 1.4827553 3.9078934 2.386512 2.4625473 2.3222938 2.3193684 2.4833908 4.6569467 2.1305826 1.6523641 2.268898 3.0444498 2.266911 0.4758924 3.5368977 1.9695512 3.0051527 2.8065236 2.7959769 2.4935288 3.2189195 0.5069885 3.2161334 2.966647 4.8622365 1.355296 3.1709158 2.850008 2.4928281 2.108648 1.8863021 3.4049761 1.6461644 2.352825 1.6779155 3.6265523 4.3771505 1.5658201 1.583579 1.595285 2.5314505 3.278242 1.9881366 2.2482831 1.2807758 1.8883883 2.0347755 0.608206 1.53897 2.2028282 1.7085366 2.8770535 1.2212578 2.1460109 2.0739613 2.1587079 3.061312 3.1700497 3.139927 2.1658435 4.047761 1.6862087 3.10997 2.5906088 2.7987945 0.34022835 3.291406 2.0734181 2.027651 1.7150631 3.254782 3.5468252 1.8312255 3.901137 1.0869313 1.6159939 3.6138172 2.267676 2.8612947 3.528993 1.4874965 1.6250466 2.515692 2.4498298 2.4749932 1.3241366 4.511727 2.3592093 2.1608055 1.7830534 3.0703642 3.0100648 1.7587055 1.2327648 0.9305555 1.230182 2.4421525 3.6413124 1.2031318 2.635595 3.1188815 3.320937 4.504997 3.3189094 2.179997 2.8051274 2.8615582 3.388612 3.2686393 2.0701213 1.3493017 4.1582522 1.1762619 2.7695162 2.3742821 5.0424886 1.4646994 1.4123725 1.7693043 3.8012278 2.7284927 1.0826764 3.40332 2.4060895 2.1753845 2.0260594 1.7242173 1.9834461 1.0937873 2.4117067 3.5763016 0.96406776 1.8055936 1.14332 3.3299162 2.993582 0.9421479 2.2929273 2.1829486 0.8763371 1.9352239 2.9343119 1.4644526 2.4405925 4.3305836 2.9073303 3.9993877 2.4089015 1.9114887 3.0771854 2.0786476 3.168093 2.053199 1.4120973 2.5122516 1.228865 2.5469916 1.9501806 2.6938198 1.2487912 2.6222837 2.8121126 2.9922025 3.6894305 1.6839103 2.9985087 0.83937454 3.3719814 1.1631008 2.4838078 2.5924923 3.0513268 1.6629251 2.029212 2.1214747 1.8426566 2.0413928 1.7303306 1.5848736 1.2584834 3.6194656 2.4952729 0.8749104 1.5776051 2.610177 0.9981117 1.6094036 1.3249718 0.77961105 1.4085035 3.0599794 1.097021 1.9348093 1.6911365 1.7124329 1.5497079 2.5621524 3.0140927 3.0579596 2.515488 2.9161644 3.3727744 3.0462272 3.3839245 3.6520913 4.085743 2.700738 2.3063993 0.71608204 4.3418 1.9669634 1.6531911 2.8630047 3.57946
